w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
482014303003005,401091087044014,1,1,0,0,1,0,0,0,0,1,20160228
482014304001002,121030245054026,1,1,0,0,1,0,0,0,0,1,20160228
482014304001002,220730002003016,1,1,0,0,1,0,0,0,0,1,20160228
482014304002016,121030202081000,1,1,0,0,1,0,0,0,0,1,20160228
482014305001007,060710020221010,1,1,0,0,0,1,0,0,1,0,20160228
482014305001007,320030054333007,1,1,0,0,1,0,0,0,0,1,20160228
482014305002001,220570209002005,1,1,0,0,1,0,0,0,0,1,20160228
482014305002014,040134221042009,1,0,1,0,1,0,0,0,0,1,20160228
482014305002014,191670702001004,1,0,1,0,0,1,0,0,0,1,20160228
482014305002014,220479531011025,1,1,0,0,1,0,0,0,0,1,20160228
482014305002016,040134219022007,1,1,0,0,0,1,0,0,0,1,20160228
482014305002016,220479529002057,1,1,0,0,1,0,0,0,0,1,20160228
482014305002019,221139502003012,1,1,0,0,0,1,0,0,0,1,20160228
482014307002003,510594601002018,1,0,1,0,0,0,1,0,1,0,20160228
482014307002013,220450306004022,1,1,0,0,1,0,0,0,0,1,20160228
482014307002014,050690012004054,1,0,0,1,1,0,0,0,0,1,20160228
482014307002025,220570213001050,1,0,1,0,0,0,1,0,1,0,20160228
482014307002025,221090012021004,1,0,1,0,0,0,1,0,1,0,20160228
482014307002025,221139504004050,1,1,0,0,1,0,0,0,0,1,20160228
482014307002026,280379501002089,1,1,0,0,0,1,0,0,0,1,20160228
482014307002026,420110019001007,1,0,1,0,0,1,0,0,1,0,20160228
482014307002026,510594202012003,1,0,1,0,0,0,1,0,1,0,20160228
482014307002030,220570211002000,1,0,1,0,0,0,1,0,1,0,20160228
482014307002036,051499523021006,1,1,0,0,1,0,0,0,0,1,20160228
482014307002036,510594151003008,1,0,1,0,0,0,1,0,1,0,20160228
482014307003000,050014803003043,1,0,0,1,1,0,0,0,0,1,20160228
482014307003000,160830010002019,1,0,0,1,1,0,0,1,0,0,20160228
482014307003000,220070502001062,1,0,1,0,0,0,1,0,1,0,20160228
482014307003000,220070503003010,1,0,1,0,0,0,1,1,0,0,20160228
482014307003000,220090302001053,1,0,1,0,0,0,1,1,0,0,20160228
482014307003000,220430203001064,1,0,1,0,0,0,1,1,0,0,20160228
482014307003000,220570207032002,1,0,1,0,0,0,1,1,0,0,20160228
482014307003000,220779524003078,1,0,1,0,0,0,1,0,1,0,20160228
482014307003000,221090002022003,1,0,1,0,0,0,1,1,0,0,20160228
482014307003000,221090004014020,1,1,0,0,0,1,0,1,0,0,20160228
482014307003000,221090008005023,1,0,1,0,0,0,1,1,0,0,20160228
482014307003000,221139502004003,1,0,1,0,0,0,1,1,0,0,20160228
482014307003000,221279601002068,1,0,1,0,0,0,1,1,0,0,20160228
482014308001008,250092021013008,1,1,0,0,0,0,1,0,0,1,20160228
482014308001008,400850942001129,1,0,0,1,0,1,0,0,1,0,20160228
482014308002004,121090208052038,1,0,0,1,0,1,0,0,0,1,20160228
482014312011000,220710006152010,1,0,0,1,1,0,0,0,0,1,20160228
482014312011000,220710044013005,1,0,0,1,1,0,0,0,0,1,20160228
482014312012006,220790103001026,1,1,0,0,1,0,0,0,0,1,20160228
482014312022001,280990106003073,1,0,1,0,0,0,1,1,0,0,20160228
482014312022003,281010505001063,1,0,1,0,0,0,1,1,0,0,20160228
482014313011005,471570211411007,1,0,0,1,1,0,0,0,1,0,20160228
482014313012011,120090602003005,1,1,0,0,1,0,0,0,0,1,20160228
482014313021003,120090699013185,1,1,0,0,1,0,0,0,0,1,20160228
482014313021003,220019604001062,1,0,1,0,0,0,1,1,0,0,20160228
482014313021003,471570205324017,1,1,0,0,1,0,0,0,0,1,20160228
482014313021003,471570213422000,1,1,0,0,1,0,0,0,0,1,20160228
482014313021005,471670406013026,1,1,0,0,1,0,0,0,0,1,20160228
482014313022012,220510220012000,1,1,0,0,0,1,0,0,1,0,20160228
482014313022012,410510049003005,1,1,0,0,1,0,0,0,0,1,20160228
482014314021006,221210204011067,1,0,0,1,0,0,1,0,0,1,20160228
482014314022000,220330035065010,1,0,1,0,0,0,1,0,0,1,20160228
482014314022014,220330009003075,1,0,1,0,1,0,0,0,0,1,20160228
482014315011000,220550014061035,1,0,1,0,0,0,1,0,0,1,20160228
482014315011000,461139405001027,1,1,0,0,1,0,0,0,0,1,20160228
482014315011000,510594503003007,1,1,0,0,1,0,0,0,0,1,20160228
482014315012010,510131034025009,1,1,0,0,0,0,1,0,0,1,20160228
482014315013005,220019607004022,1,0,1,0,0,0,1,0,1,0,20160228
482014315013009,220550019042020,1,0,0,1,1,0,0,0,0,1,20160228
482014315021000,220550018023021,1,0,1,0,0,0,1,0,0,1,20160228
482014315021000,460930205001054,1,1,0,0,1,0,0,0,0,1,20160228
482014315021001,515102005002000,1,1,0,0,0,1,0,0,0,1,20160228
482014316001009,060855110005012,1,0,0,1,0,1,0,0,0,1,20160228
482014316002004,060371902022000,1,0,1,0,0,1,0,0,0,1,20160228
482014316002004,060372169005004,1,0,1,0,0,1,0,0,0,1,20160228
482014316002006,060855117012035,1,0,0,1,0,1,0,0,0,1,20160228
482014316002007,270550201003034,1,0,0,1,1,0,0,0,0,1,20160228
482014316002012,060372718022002,1,0,1,0,0,1,0,0,0,1,20160228
482014316003003,270990010001120,1,0,0,1,1,0,0,0,0,1,20160228
482014316003009,040139413003040,1,1,0,0,1,0,0,0,0,1,20160228
482014316003012,060372716004002,1,0,1,0,0,1,0,0,0,1,20160228
482014316003021,040134201152042,1,1,0,0,1,0,0,0,0,1,20160228
482014316003021,060855113022003,1,1,0,0,0,1,0,0,0,1,20160228
482014317001010,410670326041008,1,1,0,0,1,0,0,0,0,1,20160228
482014317001024,450750108001074,1,0,1,0,1,0,0,0,0,1,20160228
482014317001026,220779519003072,1,0,1,0,1,0,0,0,0,1,20160228
482014317002001,220570207042012,1,0,1,0,0,1,0,0,0,1,20160228
482014317002003,132171004002060,1,1,0,0,0,1,0,0,0,1,20160228
482014317002003,220050304011035,1,0,1,0,1,0,0,0,0,1,20160228
482014317002003,220050310002013,1,0,1,0,0,1,0,0,0,1,20160228
482014317002003,220330040103007,1,1,0,0,0,1,0,0,0,1,20160228
482014317002003,220379515022007,1,0,1,0,0,0,1,1,0,0,20160228
482014317002003,220779519002005,1,0,1,0,0,1,0,0,0,1,20160228
482014317002003,221090007002012,1,0,1,0,0,0,1,1,0,0,20160228
482014317002003,410670317033016,1,1,0,0,1,0,0,0,0,1,20160228
482014317002003,410670326034000,1,1,0,0,1,0,0,0,0,1,20160228
482014317002015,220239702011082,1,0,1,0,0,0,1,0,1,0,20160228
482014317002016,060371316001013,1,0,1,0,1,0,0,0,0,1,20160228
482014317002016,220330038022003,1,1,0,0,0,1,0,0,0,1,20160228
482014317002017,220119607001151,1,0,1,0,0,0,1,0,1,0,20160228
482014317002017,220330045083020,1,0,1,0,0,1,0,0,0,1,20160228
482014317002017,221090015003006,1,0,1,0,0,0,1,1,0,0,20160228
482014317002017,221139504005112,1,0,1,0,0,1,0,0,0,1,20160228
482014317002017,221259518003031,1,0,1,0,0,1,0,0,0,1,20160228
482014317002017,410670316142019,1,1,0,0,1,0,0,0,0,1,20160228
482014317002017,450179502002014,1,0,1,0,0,0,1,0,0,1,20160228
482014317002018,220450303021026,1,0,1,0,0,1,0,0,0,1,20160228
482014317002022,220570207031077,1,0,1,0,1,0,0,0,0,1,20160228
482014318011002,010970071011033,1,0,1,0,0,0,1,0,0,1,20160228
482014318011002,011010004004000,1,0,1,0,0,1,0,0,0,1,20160228
482014318011002,060372212201001,1,0,0,1,1,0,0,0,0,1,20160228
482014318011002,060372738001005,1,0,0,1,1,0,0,0,0,1,20160228
482014318011002,061110074021013,1,0,1,0,0,1,0,0,0,1,20160228
482014318011002,120210101064002,1,0,1,0,1,0,0,0,0,1,20160228
482014318011002,120559611002001,1,0,0,1,0,0,1,0,0,1,20160228
482014318011002,121339701041055,1,0,1,0,0,0,1,0,1,0,20160228
482014318011002,170898545041098,1,1,0,0,1,0,0,0,0,1,20160228
482014318011002,220190011003021,1,0,1,0,0,1,0,1,0,0,20160228
482014318011002,220190012013000,1,0,1,0,0,0,1,0,0,1,20160228
482014318011002,220330031031057,1,1,0,0,0,1,0,0,0,1,20160228
482014318011002,220510204001004,1,1,0,0,0,1,0,0,0,1,20160228
482014318011002,220510220011033,1,1,0,0,1,0,0,0,0,1,20160228
482014318011002,220510271003049,1,0,0,1,1,0,0,0,0,1,20160228
482014318011002,220510278062033,1,0,0,1,1,0,0,0,0,1,20160228
482014318011002,220530002002032,1,0,1,0,0,1,0,1,0,0,20160228
482014318011002,220630409011017,1,1,0,0,1,0,0,0,0,1,20160228
482014318011002,220730002004013,1,0,1,0,0,0,1,0,0,1,20160228
482014318011002,220790116001034,1,0,1,0,0,0,1,1,0,0,20160228
482014318011002,280470003001029,1,0,1,0,0,0,1,0,0,1,20160228
482014318011002,280590407004015,1,0,1,0,0,0,1,0,0,1,20160228
482014318011002,280590416001042,1,0,1,0,0,1,0,0,0,1,20160228
482014318011002,320030029533000,1,0,0,1,0,1,0,1,0,0,20160228
482014318011002,320030053174001,1,0,1,0,0,0,1,0,0,1,20160228
482014318011002,320030053181008,1,0,1,0,0,1,0,0,0,1,20160228
482014318011002,560330002003099,1,1,0,0,0,1,0,1,0,0,20160228
482014318011006,051250106001014,1,0,1,0,1,0,0,0,1,0,20160228
482014318011006,400353733002029,1,0,1,0,0,1,0,0,0,1,20160228
482014318011008,011010006002009,1,0,0,1,0,0,1,0,0,1,20160228
482014318011008,220039505003089,1,1,0,0,0,1,0,0,0,1,20160228
482014318011008,220510205153003,1,0,0,1,1,0,0,0,0,1,20160228
482014318011008,220530004001008,1,0,0,1,0,1,0,0,0,1,20160228
482014318011008,220790139001120,1,0,1,0,0,0,1,1,0,0,20160228
482014318011008,280470032053020,1,1,0,0,0,1,0,0,0,1,20160228
482014318011008,320030058251000,1,0,1,0,0,1,0,0,0,1,20160228
482014318012003,010030107053018,1,0,1,0,0,0,1,0,0,1,20160228
482014318012003,011010027002000,1,0,0,1,0,0,1,0,0,1,20160228
482014318013000,061110058023004,1,0,1,0,0,1,0,0,0,1,20160228
482014318013000,220090305004019,1,1,0,0,0,1,0,0,0,1,20160228
482014318013000,220190028002013,1,0,1,0,0,0,1,0,0,1,20160228
482014318013000,220510203021041,1,0,1,0,0,0,1,0,0,1,20160228
482014318013001,010359605001017,1,0,1,0,0,0,1,0,0,1,20160228
482014318013001,220330045101012,1,1,0,0,0,0,1,0,0,1,20160228
482014318013001,220510203012024,1,0,1,0,0,1,0,0,0,1,20160228
482014318013001,220510267002030,1,0,1,0,0,1,0,0,0,1,20160228
482014318013001,220510276021025,1,0,0,1,1,0,0,0,0,1,20160228
482014318013003,060816097001029,1,1,0,0,0,1,0,0,0,1,20160228
482014318021002,220430202003088,1,1,0,0,1,0,0,0,0,1,20160228
482014318021002,230190072001001,1,0,0,1,0,0,1,0,0,1,20160228
482014318021003,220330034003017,1,0,1,0,1,0,0,0,0,1,20160228
482014318021005,220510270001014,1,0,1,0,0,0,1,0,0,1,20160228
482014318021005,471251003003012,1,1,0,0,1,0,0,0,0,1,20160228
482014318021008,011290439002028,1,0,1,0,0,1,0,0,0,1,20160228
482014318021008,221159508005134,1,0,1,0,0,0,1,0,0,1,20160228
482014318021009,060372222002000,1,0,1,0,0,1,0,1,0,0,20160228
482014318021013,220330039074007,1,0,1,0,0,0,1,0,0,1,20160228
482014318021022,010970064023002,1,0,1,0,1,0,0,0,0,1,20160228
482014318021022,010970067011006,1,0,1,0,0,0,1,0,0,1,20160228
482014318021022,050450311012004,1,0,1,0,0,1,0,0,0,1,20160228
482014318021022,120050027021016,1,0,0,1,0,0,1,0,0,1,20160228
482014318021022,120270103021018,1,0,1,0,0,1,0,0,0,1,20160228
482014318021022,130771704061021,1,0,1,0,1,0,0,0,0,1,20160228
482014318021022,220330024001023,1,1,0,0,0,1,0,0,0,1,20160228
482014318021022,220330039061029,1,0,1,0,1,0,0,0,0,1,20160228
482014318021022,220330040111001,1,0,0,1,0,1,0,0,0,1,20160228
482014318021022,220330045071005,1,1,0,0,0,1,0,0,0,1,20160228
482014318021022,220330045093022,1,1,0,0,1,0,0,0,0,1,20160228
482014318021022,220510202021010,1,1,0,0,0,1,0,0,0,1,20160228
482014318021022,220510215002001,1,0,1,0,1,0,0,0,0,1,20160228
482014318021022,220659603001007,1,0,1,0,0,0,1,0,0,1,20160228
482014318021022,220730007001025,1,0,0,1,0,0,1,0,0,1,20160228
482014318021022,220839706001085,1,0,1,0,0,0,1,0,0,1,20160228
482014318021022,221119603002041,1,0,0,1,0,0,1,0,0,1,20160228
482014318021022,221159503003022,1,0,1,0,0,0,1,0,0,1,20160228
482014318021022,280450305003001,1,0,1,0,0,0,1,0,0,1,20160228
482014318021022,280859506003007,1,0,1,0,0,1,0,0,0,1,20160228
482014318021022,320030029741000,1,0,1,0,0,0,1,0,0,1,20160228
482014318021022,471251008001079,1,1,0,0,1,0,0,0,0,1,20160228
482014318021022,530530714091016,1,0,1,0,1,0,0,0,0,1,20160228
482014318021022,560079680001413,1,1,0,0,0,1,0,1,0,0,20160228
482014318021023,130459111003006,1,0,1,0,1,0,0,0,0,1,20160228
482014318021023,220730051002053,1,0,1,0,0,0,1,0,0,1,20160228
482014318021024,220330028022024,1,1,0,0,0,0,1,0,0,1,20160228
482014318021024,220510203033021,1,0,1,0,1,0,0,0,0,1,20160228
482014318021024,220510278043000,1,0,1,0,0,0,1,0,0,1,20160228
482014318021024,220530005003034,1,0,1,0,0,0,1,0,0,1,20160228
482014318021024,401430058053000,1,1,0,0,0,1,0,0,0,1,20160228
482014318021024,530530731081004,1,0,1,0,1,0,0,0,0,1,20160228
482014318022000,130159604012066,1,0,1,0,1,0,0,0,0,1,20160228
482014318022000,220050303003034,1,0,1,0,1,0,0,0,0,1,20160228
482014318022000,220050306002009,1,1,0,0,0,1,0,0,0,1,20160228
482014318022000,220119605002018,1,0,1,0,0,0,1,0,0,1,20160228
482014318022000,220790132001008,1,1,0,0,1,0,0,0,0,1,20160228
482014318022000,320030053521009,1,0,1,0,0,0,1,0,0,1,20160228
482014318022000,401430082001047,1,0,1,0,0,0,1,0,0,1,20160228
482014318022000,560019630002042,1,0,1,0,0,0,1,0,0,1,20160228
482014318022001,220790104002007,1,0,1,0,1,0,0,0,1,0,20160228
482014318022001,280470032081020,1,0,1,0,0,0,1,1,0,0,20160228
482014318022001,400612791002120,1,0,1,0,0,1,0,0,0,1,20160228
482014318022001,401430090064009,1,0,1,0,0,1,0,0,0,1,20160228
482014318022001,510594811061005,1,0,1,0,1,0,0,0,1,0,20160228
482014318022002,510594152003003,1,0,1,0,1,0,0,0,1,0,20160228
482014318022003,061110083021015,1,1,0,0,1,0,0,0,0,1,20160228
482014318022003,120499704004043,1,0,1,0,0,1,0,0,0,1,20160228
482014318022003,510594826011014,1,0,1,0,0,0,1,0,0,1,20160228
482014318022004,340230071023005,1,0,1,0,0,1,0,0,0,1,20160228
482014318022005,010970069011019,1,0,1,0,0,0,1,0,0,1,20160228
482014318022005,380539401001243,1,0,0,1,1,0,0,1,0,0,20160228
482014318022006,060710023013005,1,1,0,0,1,0,0,1,0,0,20160228
482014318022008,220190033002021,1,1,0,0,1,0,0,0,0,1,20160228
482014318022009,010970034073005,1,0,1,0,0,0,1,0,0,1,20160228
482014318022009,010970076001013,1,0,1,0,1,0,0,0,0,1,20160228
482014318022009,051190030012016,1,0,1,0,0,1,0,0,0,1,20160228
482014318022009,120559602003021,1,0,0,1,0,0,1,0,0,1,20160228
482014318022009,130771706031037,1,0,1,0,0,0,1,0,0,1,20160228
482014318022009,220050301032000,1,0,0,1,0,1,0,0,0,1,20160228
482014318022009,220119607003179,1,0,1,0,0,1,0,1,0,0,20160228
482014318022009,220330002006004,1,0,1,0,1,0,0,1,0,0,20160228
482014318022009,220330003001019,1,1,0,0,0,0,1,0,0,1,20160228
482014318022009,220330034003017,1,1,0,0,0,0,1,0,0,1,20160228
482014318022009,220330039064024,1,0,0,1,0,1,0,0,0,1,20160228
482014318022009,220510218032001,1,1,0,0,0,1,0,0,0,1,20160228
482014318022009,220530001001080,1,0,1,0,0,1,0,1,0,0,20160228
482014318022009,220730102011009,1,1,0,0,0,1,0,1,0,0,20160228
482014318022009,221119606001104,1,1,0,0,1,0,0,0,0,1,20160228
482014318022009,280470031021118,1,0,0,1,1,0,0,1,0,0,20160228
482014318022009,280590402043000,1,0,0,1,1,0,0,1,0,0,20160228
482014318022009,280590422002000,1,0,1,0,0,1,0,1,0,0,20160228
482014318022009,280959501001063,1,0,1,0,0,1,0,0,0,1,20160228
482014318022009,320030029373002,1,0,1,0,0,0,1,0,0,1,20160228
482014318022009,320030054323023,1,0,0,1,0,1,0,1,0,0,20160228
482014318022009,401430069071004,1,0,1,0,0,0,1,0,0,1,20160228
482014318022009,401430073042005,1,0,1,0,0,0,1,1,0,0,20160228
482014318022009,530530715052001,1,0,1,0,0,1,0,1,0,0,20160228
482014318022009,530530723074000,1,1,0,0,0,0,1,0,0,1,20160228
482014318022009,530530730062018,1,1,0,0,0,0,1,0,0,1,20160228
482014318022009,560159580002313,1,0,1,0,0,0,1,0,0,1,20160228
482014318022009,560299653002141,1,0,1,0,0,0,1,0,0,1,20160228
482014318022011,051250104062036,1,0,1,0,0,1,0,0,0,1,20160228
482014318022011,060372764003001,1,0,1,0,0,1,0,1,0,0,20160228
482014318022011,360710150052000,1,1,0,0,1,0,0,0,1,0,20160228
482014318022011,401430035003016,1,0,1,0,0,1,0,0,0,1,20160228
482014318022013,280590420002011,1,0,1,0,0,1,0,0,0,1,20160228
482014318022015,010970069012000,1,0,1,0,1,0,0,0,0,1,20160228
482014318022015,220510229001010,1,1,0,0,0,1,0,0,0,1,20160228
482014318022015,220530005001026,1,1,0,0,1,0,0,0,0,1,20160228
482014318022015,220630408043027,1,1,0,0,0,1,0,0,0,1,20160228
482014318022015,220679502001018,1,0,0,1,0,0,1,0,0,1,20160228
482014318022015,220790106001132,1,1,0,0,1,0,0,0,0,1,20160228
482014318022015,221279602001047,1,1,0,0,1,0,0,0,0,1,20160228
482014318022015,320030053161008,1,0,1,0,0,1,0,0,0,1,20160228
482014318022015,320030058112012,1,0,1,0,0,0,1,0,0,1,20160228
482014318022015,340230004031000,1,0,1,0,0,1,0,0,0,1,20160228
482014318022015,401010016001050,1,0,1,0,0,1,0,0,0,1,20160228
482014318022015,401430086002004,1,0,1,0,0,1,0,0,0,1,20160228
482014318022015,560210006003023,1,0,0,1,0,0,1,0,0,1,20160228
482014318022017,120499704001006,1,0,1,0,0,1,0,0,0,1,20160228
482014318022017,130970806032060,1,0,1,0,1,0,0,0,0,1,20160228
482014318022017,220790125003020,1,0,1,0,0,0,1,0,0,1,20160228
482014318022019,010030104001145,1,0,1,0,0,1,0,0,0,1,20160228
482014318022019,060372352022006,1,0,1,0,0,1,0,1,0,0,20160228
482014318022019,120210001021057,1,0,0,1,0,0,1,0,0,1,20160228
482014318022019,220330038015001,1,0,1,0,0,0,1,0,0,1,20160228
482014318022019,220430204021069,1,1,0,0,1,0,0,0,0,1,20160228
482014318022019,220510251023010,1,0,1,0,0,0,1,0,0,1,20160228
482014318022019,220630402022085,1,1,0,0,1,0,0,0,0,1,20160228
482014318022019,220730002003013,1,0,1,0,0,0,1,0,0,1,20160228
482014318022019,220790105001068,1,1,0,0,0,0,1,0,0,1,20160228
482014318022019,221279601002243,1,1,0,0,1,0,0,0,0,1,20160228
482014318022019,280350101021039,1,0,1,0,0,0,1,0,0,1,20160228
482014318022019,280350102001115,1,0,1,0,0,0,1,0,0,1,20160228
482014318022019,280470028002032,1,0,1,0,0,0,1,0,0,1,20160228
482014318022019,280590401014058,1,0,1,0,0,0,1,1,0,0,20160228
482014318022019,280730204005033,1,0,1,0,0,0,1,0,0,1,20160228
482014318022019,560039626001382,1,0,1,0,0,0,1,0,0,1,20160228
482014318022020,320030029491001,1,0,1,0,0,0,1,0,0,1,20160228
482014319001000,220979605001159,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,010030109062016,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,010970023012015,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,010970036021010,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,010970066004061,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,010970076001032,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,010990761005023,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,011170303142029,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,050534701003134,1,0,1,0,1,0,0,0,1,0,20160228
482014319001004,050850202023027,1,1,0,0,1,0,0,0,0,1,20160228
482014319001004,051190037071003,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,060730083631000,1,0,1,0,1,0,0,0,1,0,20160228
482014319001004,060730170061001,1,1,0,0,1,0,0,0,0,1,20160228
482014319001004,060730170092000,1,0,1,0,1,0,0,0,1,0,20160228
482014319001004,060730170492002,1,0,1,0,1,0,0,0,1,0,20160228
482014319001004,060730170561015,1,1,0,0,1,0,0,0,0,1,20160228
482014319001004,060990009052024,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,121319501011014,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,130670302271016,1,0,0,1,0,1,0,0,0,1,20160228
482014319001004,130890220081000,1,1,0,0,0,1,0,0,0,1,20160228
482014319001004,170315609005001,1,1,0,0,0,0,1,0,0,1,20160228
482014319001004,170316607002002,1,0,0,1,0,0,1,0,0,1,20160228
482014319001004,170318115004024,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,170318403003002,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,220039502003022,1,0,1,0,0,1,0,0,0,1,20160228
482014319001004,220119602001146,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220119607003020,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,220119607003030,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220150111033005,1,0,0,1,1,0,0,0,1,0,20160228
482014319001004,220170214001008,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220170242022026,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220170242032001,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220190006007023,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,220190009002003,1,1,0,0,0,1,0,0,1,0,20160228
482014319001004,220190012021013,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,220190014001012,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,220190014004010,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,220190014005017,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220190017002003,1,0,1,0,1,0,0,1,0,0,20160228
482014319001004,220190019031008,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220190028003003,1,0,1,0,0,1,0,1,0,0,20160228
482014319001004,220190029002018,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220190031012005,1,0,1,0,0,1,0,1,0,0,20160228
482014319001004,220210001001017,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220330037031011,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220330039083000,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220330042013004,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,220330045041011,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,220379513002024,1,1,0,0,1,0,0,0,0,1,20160228
482014319001004,220450301003050,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,220479527003007,1,0,1,0,0,1,0,1,0,0,20160228
482014319001004,220499704001043,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220530003002052,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,220530003003039,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220530004004031,1,1,0,0,0,1,0,0,0,1,20160228
482014319001004,220530004005078,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220679502001015,1,0,1,0,0,1,0,1,0,0,20160228
482014319001004,220679502004003,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,220679503001012,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,220679503002188,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220679504001020,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220730052011011,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,220730109003020,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220790103001016,1,0,1,0,0,0,1,0,0,1,20160228
482014319001004,220790103002000,1,0,1,0,0,1,0,1,0,0,20160228
482014319001004,220790104002007,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220790115004019,2,1,0,1,0,0,2,2,0,0,20160228
482014319001004,220790121001046,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,220790132003020,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,220839706003005,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,220919512003006,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,220979612001014,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,221030410031012,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,221090004012010,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,221090006005027,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,221119605002195,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,221139501003039,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,280059502001067,1,0,1,0,0,1,0,1,0,0,20160228
482014319001004,280070604002050,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,280070606003018,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280139501001080,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280139503001072,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280179502002091,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280179503001044,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280239504003041,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280259501001040,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280299503001008,1,0,1,0,0,1,0,1,0,0,20160228
482014319001004,280299505002005,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280350002001013,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280350101011004,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,280350101012042,1,0,0,1,1,0,0,0,0,1,20160228
482014319001004,280350101022040,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280470015023026,1,0,0,1,1,0,0,0,0,1,20160228
482014319001004,280470016002032,1,1,0,0,1,0,0,0,0,1,20160228
482014319001004,280470034021014,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,280470034024017,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,280470034024022,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280590402041011,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,280590403003009,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,280590410003011,1,0,1,0,1,0,0,1,0,0,20160228
482014319001004,280590410004056,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280619501003041,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280619503004014,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,280639501003003,1,0,1,0,1,0,0,1,0,0,20160228
482014319001004,280639501004088,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,280659501002110,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280659502011009,1,0,1,0,0,1,0,0,0,1,20160228
